listing_id,amenity_id,amenity_type
340706,42,Private entrance
340706,29,Washer
340706,30,Free street parking
340706,31,Dishes and silverware
340706,32,Heating
340706,33,Hot water
340706,34,Smoke alarm
340706,35,Patio or balcony
353110,2,Free parking on premises
353110,3,Coffee maker
353110,4,Essentials
353110,78,Outdoor dining area
353110,38,Extra pillows and blankets
353110,5,Pack \u2019n Play/travel crib
353110,79,Board games
353110,6,Shampoo
353110,7,Dedicated workspace
353110,108,Fire pit
353110,8,Backyard
353110,80,Keypad
353110,109,Bikes
353110,10,First aid kit
353110,110,Wifi \u2013 67 Mbps
353110,11,Hair dryer
353110,12,Cooking basics
353110,13,Luggage dropoff allowed
353110,40,TV
353110,66,Outdoor furniture
353110,16,Iron
353110,17,Refrigerator
353110,48,BBQ grill
353110,18,Long term stays allowed
353110,50,Barbecue utensils
353110,62,Laundromat nearby
353110,20,Microwave
353110,73,Dining table
353110,22,Hangers
353110,24,Stove
353110,25,High chair
353110,28,Fire extinguisher
353110,76,Cleaning products
353110,42,Private entrance
353110,30,Free street parking
353110,31,Dishes and silverware
353110,32,Heating
353110,33,Hot water
353110,34,Smoke alarm
353110,35,Patio or balcony
353347,2,Free parking on premises
353347,3,Coffee maker
353347,4,Essentials
353347,38,Extra pillows and blankets
353347,5,Pack \u2019n Play/travel crib
353347,6,Shampoo
353347,7,Dedicated workspace
353347,47,TV with standard cable
353347,8,Backyard
353347,9,Wifi
353347,39,Bed linens
353347,10,First aid kit
353347,11,Hair dryer
353347,12,Cooking basics
353347,15,Children\u2019s books and toys
353347,16,Iron
353347,61,Lockbox
353347,17,Refrigerator
353347,48,BBQ grill
353347,18,Long term stays allowed
353347,19,Carbon monoxide alarm
353347,49,Cable TV
353347,20,Microwave
353347,21,Kitchen
353347,22,Hangers
353347,23,Dryer
353347,24,Stove
353347,27,Oven
353347,28,Fire extinguisher
353347,42,Private entrance
353347,29,Washer
353347,30,Free street parking
353347,31,Dishes and silverware
353347,32,Heating
353347,33,Hot water
353347,34,Smoke alarm
353347,37,Indoor fireplace
356248,2,Free parking on premises
356248,3,Coffee maker
356248,111,Window AC unit
356248,4,Essentials
356248,112,60\ HDTV with Netflix
356248,38,Extra pillows and blankets
356248,5,Pack \u2019n Play/travel crib
356248,6,Shampoo
356248,45,Baking sheet
356248,7,Dedicated workspace
356248,53,Conditioner
356248,9,Wifi
356248,80,Keypad
356248,104,Clothing storage: closet and wardrobe
356248,39,Bed linens
356248,11,Hair dryer
356248,12,Cooking basics
356248,13,Luggage dropoff allowed
356248,14,Dishwasher
356248,16,Iron
356248,69,Free washer \u2013 In unit
356248,70,Wine glasses
356248,17,Refrigerator
356248,113,Portable air conditioning
356248,18,Long term stays allowed
356248,19,Carbon monoxide alarm
356248,20,Microwave
356248,21,Kitchen
356248,86,Hot water kettle
356248,22,Hangers
356248,23,Dryer
356248,24,Stove
356248,74,Toaster
356248,27,Oven
356248,28,Fire extinguisher
356248,76,Cleaning products
356248,42,Private entrance
356248,30,Free street parking
356248,31,Dishes and silverware
356248,32,Heating
356248,33,Hot water
356248,34,Smoke alarm
356248,88,Waterfront
356248,35,Patio or balcony
356248,57,Freezer
356608,3,Coffee maker
356608,4,Essentials
356608,38,Extra pillows and blankets
356608,101,Paid parking on premises
356608,5,Pack \u2019n Play/travel crib
356608,6,Shampoo
356608,7,Dedicated workspace
356608,47,TV with standard cable
356608,8,Backyard
356608,9,Wifi
356608,39,Bed linens
356608,10,First aid kit
356608,11,Hair dryer
356608,12,Cooking basics
356608,13,Luggage dropoff allowed
356608,16,Iron
356608,107,Paid parking off premises
356608,61,Lockbox
356608,17,Refrigerator
356608,48,BBQ grill
356608,18,Long term stays allowed
356608,19,Carbon monoxide alarm
356608,49,Cable TV
356608,41,Air conditioning
356608,20,Microwave
356608,21,Kitchen
356608,22,Hangers
356608,23,Dryer
356608,24,Stove
356608,27,Oven
356608,28,Fire extinguisher
356608,114,Crib
356608,42,Private entrance
356608,29,Washer
356608,31,Dishes and silverware
356608,32,Heating
356608,33,Hot water
356608,34,Smoke alarm
356608,35,Patio or balcony
365550,4,Essentials
365550,38,Extra pillows and blankets
365550,6,Shampoo
365550,7,Dedicated workspace
365550,43,Lock on bedroom door
365550,53,Conditioner
365550,9,Wifi
365550,39,Bed linens
365550,10,First aid kit
365550,11,Hair dryer
365550,13,Luggage dropoff allowed
365550,16,Iron
365550,107,Paid parking off premises
365550,115,32\ HDTV with premium cable
365550,116,Roku
365550,117,Netflix
365550,61,Lockbox
365550,19,Carbon monoxide alarm
365550,41,Air conditioning
365550,44,Security cameras on property
365550,52,Shower gel
365550,22,Hangers
365550,28,Fire extinguisher
365550,76,Cleaning products
365550,32,Heating
365550,33,Hot water
365550,34,Smoke alarm
365550,56,Body soap
368403,3,Coffee maker
368403,4,Essentials
368403,5,Pack \u2019n Play/travel crib
368403,6,Shampoo
368403,7,Dedicated workspace
368403,47,TV with standard cable
368403,8,Backyard
368403,9,Wifi
368403,10,First aid kit
368403,11,Hair dryer
368403,118,Game console
368403,12,Cooking basics
368403,14,Dishwasher
368403,15,Children\u2019s books and toys
368403,16,Iron
368403,17,Refrigerator
368403,18,Long term stays allowed
368403,19,Carbon monoxide alarm
368403,49,Cable TV
368403,20,Microwave
368403,21,Kitchen
368403,22,Hangers
368403,23,Dryer
368403,24,Stove
368403,25,High chair
368403,26,Lake access
368403,27,Oven
368403,28,Fire extinguisher
368403,114,Crib
368403,42,Private entrance
368403,29,Washer
368403,30,Free street parking
368403,31,Dishes and silverware
368403,32,Heating
368403,33,Hot water
368403,34,Smoke alarm
368403,35,Patio or balcony
368403,37,Indoor fireplace
370361,3,Coffee maker
370361,111,Window AC unit
370361,4,Essentials
370361,78,Outdoor dining area
370361,38,Extra pillows and blankets
370361,119,Mini fridge
370361,6,Shampoo
370361,7,Dedicated workspace
370361,43,Lock on bedroom door
370361,53,Conditioner
370361,47,TV with standard cable
370361,9,Wifi
370361,80,Keypad
370361,39,Bed linens
370361,11,Hair dryer
370361,59,Bathtub
370361,66,Outdoor furniture
370361,16,Iron
370361,17,Refrigerator
370361,18,Long term stays allowed
370361,19,Carbon monoxide alarm
370361,49,Cable TV
370361,62,Laundromat nearby
370361,20,Microwave
370361,86,Hot water kettle
370361,22,Hangers
370361,74,Toaster
370361,75,Radiant heating
370361,76,Cleaning products
370361,42,Private entrance
370361,30,Free street parking
370361,31,Dishes and silverware
370361,120,Yardley body soap
370361,33,Hot water
370361,34,Smoke alarm
370361,35,Patio or balcony
387078,3,Coffee maker
387078,4,Essentials
387078,101,Paid parking on premises
387078,5,Pack \u2019n Play/travel crib
387078,6,Shampoo
387078,7,Dedicated workspace
387078,47,TV with standard cable
387078,9,Wifi
387078,11,Hair dryer
387078,12,Cooking basics
387078,13,Luggage dropoff allowed
387078,14,Dishwasher
387078,16,Iron
387078,61,Lockbox
387078,17,Refrigerator
387078,18,Long term stays allowed
387078,19,Carbon monoxide alarm
387078,49,Cable TV
387078,41,Air conditioning
387078,20,Microwave
387078,21,Kitchen
387078,22,Hangers
387078,23,Dryer
387078,24,Stove
387078,25,High chair
387078,27,Oven
387078,29,Washer
387078,31,Dishes and silverware
387078,32,Heating
387078,33,Hot water
387078,34,Smoke alarm
392140,17,Refrigerator
392140,27,Oven
392140,28,Fire extinguisher
392140,9,Wifi
392140,3,Coffee maker
392140,2,Free parking on premises
392140,19,Carbon monoxide alarm
392140,4,Essentials
392140,10,First aid kit
392140,21,Kitchen
392140,31,Dishes and silverware
392140,32,Heating
392140,12,Cooking basics
392140,33,Hot water
392140,34,Smoke alarm
392140,30,Free street parking
392140,35,Patio or balcony
392140,24,Stove
392140,61,Lockbox
392779,2,Free parking on premises
392779,3,Coffee maker
392779,4,Essentials
392779,6,Shampoo
392779,7,Dedicated workspace
392779,8,Backyard
392779,9,Wifi
392779,10,First aid kit
392779,11,Hair dryer
392779,12,Cooking basics
392779,14,Dishwasher
392779,40,TV
392779,66,Outdoor furniture
392779,16,Iron
392779,61,Lockbox
392779,17,Refrigerator
392779,18,Long term stays allowed
392779,19,Carbon monoxide alarm
392779,20,Microwave
392779,21,Kitchen
392779,22,Hangers
392779,23,Dryer
392779,24,Stove
392779,27,Oven
392779,28,Fire extinguisher
392779,29,Washer
392779,30,Free street parking
392779,31,Dishes and silverware
392779,32,Heating
392779,33,Hot water
392779,34,Smoke alarm
421168,3,Coffee maker
421168,4,Essentials
421168,119,Mini fridge
421168,6,Shampoo
421168,7,Dedicated workspace
421168,43,Lock on bedroom door
421168,53,Conditioner
421168,8,Backyard
421168,121,TV with Chromecast
421168,9,Wifi
421168,80,Keypad
421168,10,First aid kit
421168,11,Hair dryer
421168,13,Luggage dropoff allowed
421168,122,Nespresso machine
421168,66,Outdoor furniture
421168,16,Iron
421168,17,Refrigerator
421168,105,Clothing storage: closet
421168,19,Carbon monoxide alarm
421168,62,Laundromat nearby
421168,41,Air conditioning
421168,20,Microwave
421168,51,Single level home
421168,22,Hangers
421168,76,Cleaning products
421168,42,Private entrance
421168,30,Free street parking
421168,32,Heating
421168,33,Hot water
421168,34,Smoke alarm
421168,56,Body soap
430610,2,Free parking on premises
430610,3,Coffee maker
430610,4,Essentials
430610,5,Pack \u2019n Play/travel crib
430610,6,Shampoo
430610,7,Dedicated workspace
430610,8,Backyard
430610,9,Wifi
430610,80,Keypad
430610,11,Hair dryer
430610,12,Cooking basics
430610,13,Luggage dropoff allowed
430610,14,Dishwasher
430610,40,TV
430610,66,Outdoor furniture
430610,16,Iron
430610,17,Refrigerator
430610,18,Long term stays allowed
430610,19,Carbon monoxide alarm
430610,20,Microwave
430610,21,Kitchen
430610,22,Hangers
430610,23,Dryer
430610,24,Stove
430610,27,Oven
430610,28,Fire extinguisher
430610,29,Washer
430610,30,Free street parking
430610,31,Dishes and silverware
430610,32,Heating
430610,33,Hot water
430610,34,Smoke alarm
430610,35,Patio or balcony
461234,2,Free parking on premises
461234,3,Coffee maker
461234,4,Essentials
461234,38,Extra pillows and blankets
461234,6,Shampoo
461234,8,Backyard
461234,9,Wifi
461234,39,Bed linens
461234,11,Hair dryer
461234,12,Cooking basics
461234,13,Luggage dropoff allowed
461234,40,TV
461234,16,Iron
461234,17,Refrigerator
461234,18,Long term stays allowed
461234,41,Air conditioning
461234,20,Microwave
461234,21,Kitchen
461234,51,Single level home
461234,22,Hangers
461234,24,Stove
461234,27,Oven
461234,28,Fire extinguisher
461234,42,Private entrance
461234,30,Free street parking
461234,31,Dishes and silverware
461234,32,Heating
461234,33,Hot water
461234,34,Smoke alarm
475361,2,Free parking on premises
475361,3,Coffee maker
475361,4,Essentials
475361,38,Extra pillows and blankets
475361,6,Shampoo
475361,7,Dedicated workspace
475361,47,TV with standard cable
475361,8,Backyard
475361,9,Wifi
475361,39,Bed linens
475361,10,First aid kit
475361,11,Hair dryer
475361,12,Cooking basics
475361,13,Luggage dropoff allowed
475361,16,Iron
475361,17,Refrigerator
475361,18,Long term stays allowed
475361,19,Carbon monoxide alarm
475361,49,Cable TV
475361,20,Microwave
475361,21,Kitchen
475361,22,Hangers
475361,23,Dryer
475361,24,Stove
475361,28,Fire extinguisher
475361,29,Washer
475361,31,Dishes and silverware
475361,32,Heating
475361,33,Hot water
475361,34,Smoke alarm
475361,37,Indoor fireplace
491958,2,Free parking on premises
491958,3,Coffee maker
491958,4,Essentials
491958,123,Building staff
491958,6,Shampoo
491958,7,Dedicated workspace
491958,47,TV with standard cable
491958,9,Wifi
491958,10,First aid kit
491958,11,Hair dryer
491958,16,Iron
491958,18,Long term stays allowed
491958,19,Carbon monoxide alarm
491958,49,Cable TV
491958,21,Kitchen
491958,22,Hangers
491958,26,Lake access
491958,28,Fire extinguisher
491958,42,Private entrance
491958,30,Free street parking
491958,31,Dishes and silverware
491958,32,Heating
491958,100,Gym
491958,34,Smoke alarm
493591,2,Free parking on premises
493591,3,Coffee maker
493591,4,Essentials
493591,6,Shampoo
493591,7,Dedicated workspace
493591,43,Lock on bedroom door
493591,47,TV with standard cable
493591,8,Backyard
493591,9,Wifi
493591,80,Keypad
493591,10,First aid kit
493591,11,Hair dryer
493591,12,Cooking basics
493591,14,Dishwasher
493591,16,Iron
493591,17,Refrigerator
493591,48,BBQ grill
493591,95,Hot tub
493591,18,Long term stays allowed
493591,19,Carbon monoxide alarm
493591,49,Cable TV
493591,41,Air conditioning
493591,20,Microwave
493591,21,Kitchen
493591,22,Hangers
493591,23,Dryer
493591,24,Stove
493591,124,Beach essentials
493591,27,Oven
493591,28,Fire extinguisher
493591,42,Private entrance
493591,29,Washer
493591,30,Free street parking
493591,31,Dishes and silverware
493591,32,Heating
493591,33,Hot water
493591,34,Smoke alarm
493591,35,Patio or balcony
493591,97,Breakfast
493591,37,Indoor fireplace
544433,4,Essentials
544433,101,Paid parking on premises
544433,6,Shampoo
544433,7,Dedicated workspace
544433,9,Wifi
544433,80,Keypad
544433,10,First aid kit
544433,59,Bathtub
544433,11,Hair dryer
544433,40,TV
544433,16,Iron
544433,107,Paid parking off premises
544433,18,Long term stays allowed
544433,19,Carbon monoxide alarm
544433,21,Kitchen
544433,22,Hangers
544433,23,Dryer
544433,28,Fire extinguisher
544433,42,Private entrance
544433,29,Washer
544433,32,Heating
544433,33,Hot water
544433,34,Smoke alarm
552325,2,Free parking on premises
552325,3,Coffee maker
552325,4,Essentials
552325,38,Extra pillows and blankets
552325,6,Shampoo
552325,7,Dedicated workspace
552325,47,TV with standard cable
552325,9,Wifi
552325,80,Keypad
552325,82,Room-darkening shades
552325,39,Bed linens
552325,11,Hair dryer
552325,12,Cooking basics
552325,13,Luggage dropoff allowed
552325,14,Dishwasher
552325,66,Outdoor furniture
552325,16,Iron
552325,17,Refrigerator
552325,48,BBQ grill
552325,18,Long term stays allowed
552325,19,Carbon monoxide alarm
552325,49,Cable TV
552325,20,Microwave
552325,21,Kitchen
552325,22,Hangers
552325,23,Dryer
552325,24,Stove
552325,27,Oven
552325,29,Washer
552325,30,Free street parking
552325,31,Dishes and silverware
552325,32,Heating
552325,33,Hot water
552325,34,Smoke alarm
552325,88,Waterfront
552325,35,Patio or balcony
564220,4,Essentials
564220,38,Extra pillows and blankets
564220,6,Shampoo
564220,7,Dedicated workspace
564220,43,Lock on bedroom door
564220,8,Backyard
564220,9,Wifi
564220,39,Bed linens
564220,10,First aid kit
564220,11,Hair dryer
564220,12,Cooking basics
564220,13,Luggage dropoff allowed
564220,14,Dishwasher
564220,16,Iron
564220,17,Refrigerator
564220,19,Carbon monoxide alarm
564220,20,Microwave
564220,21,Kitchen
564220,22,Hangers
564220,23,Dryer
564220,24,Stove
564220,27,Oven
564220,28,Fire extinguisher
564220,29,Washer
564220,30,Free street parking
564220,31,Dishes and silverware
564220,32,Heating
564220,33,Hot water
564220,34,Smoke alarm
564220,36,Host greets you
564428,4,Essentials
564428,38,Extra pillows and blankets
564428,6,Shampoo
564428,43,Lock on bedroom door
564428,8,Backyard
564428,9,Wifi
564428,39,Bed linens
564428,11,Hair dryer
564428,12,Cooking basics
564428,13,Luggage dropoff allowed
564428,14,Dishwasher
564428,16,Iron
564428,17,Refrigerator
564428,18,Long term stays allowed
564428,19,Carbon monoxide alarm
564428,20,Microwave
564428,21,Kitchen
564428,22,Hangers
564428,23,Dryer
564428,24,Stove
564428,27,Oven
564428,28,Fire extinguisher
564428,29,Washer
564428,30,Free street parking
564428,31,Dishes and silverware
564428,32,Heating
564428,33,Hot water
564428,34,Smoke alarm
565703,2,Free parking on premises
565703,3,Coffee maker
565703,4,Essentials
565703,38,Extra pillows and blankets
565703,6,Shampoo
565703,125,EV charger
565703,7,Dedicated workspace
565703,46,Ethernet connection
565703,8,Backyard
565703,9,Wifi
565703,80,Keypad
565703,39,Bed linens
565703,10,First aid kit
565703,11,Hair dryer
565703,126,Outlet covers
565703,12,Cooking basics
565703,13,Luggage dropoff allowed
565703,14,Dishwasher
565703,40,TV
565703,15,Children\u2019s books and toys
565703,94,Cleaning before checkout
565703,16,Iron
565703,17,Refrigerator
565703,48,BBQ grill
565703,18,Long term stays allowed
