id,amenities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36732856,"""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""70\"" HDTV with Chromecast"," Netflix"""," ""Board games"""," ""Shampoo"""," ""Baking sheet"""," ""Keurig coffee machine"""," ""Central heating"""," ""Smart lock"""," ""Ethernet connection"""," ""Conditioner"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Clothing storage: walk-in closet and closet"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dedicated workspace: desk"""," ""Dishwasher"""," ""Portable fans"""," ""Outdoor furniture"""," ""Pocket wifi"""," ""Iron"""," ""Free washer \u2013 In unit"""," ""Wine glasses"""," ""Refrigerator"""," ""Portable air conditioning"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Wifi \u2013 150 Mbps"""," ""Barbecue utensils"""," ""Breakfast"""," ""Laundromat nearby"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Lake access"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Free dryer \u2013 In unit"""," ""Patio or balcony"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36768880,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Lockbox"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Air conditioning"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36768888,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Bed linens"""," ""Dishwasher"""," ""TV"""," ""Lockbox"""," ""Refrigerator"""," ""BBQ grill"""," ""Hot tub"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Pool"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36770186,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Board games"""," ""Shampoo"""," ""Baking sheet"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Conditioner"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Elevator"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Clothing storage"""," ""Kitchen"""," ""Security cameras on property"""," ""Hot water kettle"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Gym"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36773048,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Mini fridge"""," ""Board games"""," ""Shampoo"""," ""Dedicated workspace"""," ""Central heating"""," ""Clothing storage: wardrobe and dresser"""," ""55\"" HDTV with Amazon Prime Video", HBO Max, Netflix, premium cable," Roku"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Luggage dropoff allowed"""," ""Nespresso machine"""," ""Outdoor furniture"""," ""Iron"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Spa body soap"""," ""Vizio  Bluetooth sound system"""," ""Microwave"""," ""Kitchen"""," ""Security cameras on property"""," ""Hot water kettle"""," ""Hangers"""," ""Dryer"""," ""Toaster"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Spa conditioner"""," ""Central air conditioning"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36813974,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""First aid kit"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Single level home"""," ""Hangers"""," ""Fire extinguisher"""," ""Private entrance"""," ""Free street parking"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36844733,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Record player"""," ""Board games"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Fire pit"""," ""Smart lock"""," ""Conditioner"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Pour-over coffee"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Outdoor furniture"""," ""Iron"""," ""Wine glasses"""," ""Clothing storage: closet"""," ""Refrigerator"""," ""BBQ grill"""," ""Carbon monoxide alarm"""," ""Barbecue utensils"""," ""Laundromat nearby"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36876200,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""EV charger"""," ""Dedicated workspace"""," ""Lock on bedroom door"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Breakfast"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36878218,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Mini fridge"""," ""Shampoo"""," ""Keurig coffee machine"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Game console"""," ""Cooking basics"""," ""Toaster oven oven"""," ""TV"""," ""Portable fans"""," ""Outdoor furniture"""," ""Lockbox"""," ""\""Alexa\"" w/Amazon Music subscription sound system"""," ""Refrigerator"""," ""Wine glasses"""," ""Various conditioner"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Barbecue utensils"""," ""Single induction burner (with compatible cookware) induction stove"""," ""Kitchen"""," ""Single level home"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Radiant heating"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36886917,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Fire extinguisher"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36914638,"""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Wifi"""," ""First aid kit"""," ""Hair dryer"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Dryer"""," ""Fire extinguisher"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Gym"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36982300,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Iron"""," ""Paid parking off premises"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Beach essentials"""," ""Oven"""," ""Fire extinguisher"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37006004,"""Free parking on premises"""," ""Wifi"""," ""Long term stays allowed"""," ""Essentials"""," ""Lock on bedroom door"""," ""Washer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Dedicated workspace"""," ""Smoke alarm"""," ""TV"""," ""Hangers"""," ""Dryer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37018606,"""Coffee maker"""," ""Essentials"""," ""Portable heater"""," ""Extra pillows and blankets"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Dedicated workspace"""," ""Conditioner"""," ""TV with standard cable"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Clothing storage: dresser and closet"""," ""Hair dryer"""," ""Portable fans"""," ""Iron"""," ""Refrigerator"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Microwave"""," ""Hot water kettle"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Lake access"""," ""Toaster"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37026452,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Lock on bedroom door"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""Bed linens"""," ""First aid kit"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Iron"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Barbecue utensils"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Security cameras on property"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37058059,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Paid parking on premises"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""TV with standard cable"""," ""Wifi"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Dishwasher"""," ""Elevator"""," ""Iron"""," ""Paid parking off premises"""," ""Lockbox"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Barbecue utensils"""," ""Microwave"""," ""Kitchen"""," ""Single level home"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Private entrance"""," ""Washer"""," ""Dishes and silverware"""," ""Heating"""," ""Shared patio or balcony"""," ""Hot water"""," ""Smoke alarm"""," ""Gym"""," ""Waterfront""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37060308,"""Free parking on premises"""," ""Fire extinguisher"""," ""Wifi"""," ""Carbon monoxide alarm"""," ""Essentials"""," ""First aid kit"""," ""Private entrance"""," ""Hair dryer"""," ""Kitchen"""," ""Heating"""," ""Shampoo"""," ""Dedicated workspace"""," ""Smoke alarm"""," ""TV"""," ""Hangers"""," ""Iron"""," ""Lockbox""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37085792,"""Free parking on premises"""," ""Coffee maker"""," ""Fireplace guards"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Shampoo"""," ""Baking sheet"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Fire pit"""," ""Ethernet connection"""," ""Conditioner"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Bikes"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Portable fans"""," ""Outdoor furniture"""," ""Iron"""," ""Lockbox"""," ""Wine glasses"""," ""Refrigerator"""," ""Private fenced garden or backyard"""," ""Portable air conditioning"""," ""BBQ grill"""," ""42\"" HDTV with Amazon Prime Video", HBO Max," Netflix"""," ""Carbon monoxide alarm"""," ""Wifi \u2013 150 Mbps"""," ""Barbecue utensils"""," ""Laundromat nearby"""," ""Ping pong table"""," ""Microwave"""," ""Game console: PS3"""," ""Kitchen"""," ""Hot water kettle"""," ""Dining table"""," ""Hangers"""," ""Stove"""," ""Lake access"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Children\u2019s books and toys for ages 0-2 years old", 2-5 years old, 5-10 years old," and 10+ years old"""," ""Private entrance"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Clothing storage: dresser"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Rice maker"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,
37112808,"""Free parking on premises"""," ""Coffee maker"""," ""Private gym in building"""," ""Essentials"""," ""Board games"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Keurig coffee machine"""," ""Dedicated workspace"""," ""Fire pit"""," ""Conditioner"""," ""Wifi"""," ""Stainless steel oven"""," ""Bed linens"""," ""First aid kit"""," ""Children\u2019s books and toys for ages 0-2 years old", 2-5 years old," and 5-10 years old"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Iron"""," ""Wine glasses"""," ""Clothing storage: closet"""," ""Refrigerator"""," ""Portable air conditioning"""," ""BBQ grill"""," ""Private fenced garden or backyard"""," ""Carbon monoxide alarm"""," ""Long term stays allowed"""," ""Barbecue utensils"""," ""Microwave"""," ""Kitchen"""," ""Stainless steel stove"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Toaster"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private patio or balcony"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Rice maker"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37125115,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Smart lock"""," ""Conditioner"""," ""Free parking garage on premises \u2013 1 space"""," ""Wifi"""," ""Kitchen Aide refrigerator"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Cooking basics"""," ""Paid dryer \u2013 In building"""," ""Dishwasher"""," ""Portable fans"""," ""Elevator"""," ""Iron"""," ""Portable air conditioning"""," ""Long term stays allowed"""," ""Paid washer \u2013 In building"""," ""Cable TV"""," ""Carbon monoxide alarm"""," ""Laundromat nearby"""," ""Microwave"""," ""Kitchen"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""55\"" HDTV with Netflix", Amazon Prime Video," standard cable"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37132009,"""Coffee maker"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Shampoo"""," ""Dedicated workspace"""," ""Ethernet connection"""," ""Conditioner"""," ""Bed linens"""," ""Hair dryer"""," ""Bathtub"""," ""Wifi \u2013 100 Mbps"""," ""Paid dryer \u2013 In building"""," ""Cooking basics"""," ""Dishwasher"""," ""TV"""," ""Portable fans"""," ""Iron"""," ""Paid parking off premises"""," ""Lockbox"""," ""Refrigerator"""," ""Clothing storage: closet"""," ""Wine glasses"""," ""Long term stays allowed"""," ""Paid washer \u2013 In building"""," ""Microwave"""," ""Kitchen"""," ""Drying rack for clothing"""," ""Dining table"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Cleaning products"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37152857,"""Free parking on premises"""," ""Coffee maker"""," ""Fireplace guards"""," ""Window AC unit"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Mini fridge"""," ""Board games"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Central heating"""," ""Conditioner"""," ""TV with standard cable"""," ""Backyard"""," ""Wifi"""," ""Keypad"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Clothing storage: dresser and closet"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Portable fans"""," ""Children\u2019s books and toys"""," ""Outdoor furniture"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Barbecue utensils"""," ""Microwave"""," ""Kitchen"""," ""Dining table"""," ""Shower gel"""," ""Dryer"""," ""Hangers"""," ""Stove"""," ""Toaster"""," ""Beach essentials"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Hot water"""," ""Smoke alarm"""," ""Body soap"""," ""Patio or balcony"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37177460,"""Free parking on premises"""," ""Dial body soap"""," ""Coffee maker"""," ""Fireplace guards"""," ""Essentials"""," ""Keurig coffee machine"""," ""Central heating"""," ""Dedicated workspace: table", office chair," and desk"""," ""Wifi"""," ""Tressame shampoo"""," ""Bed linens"""," ""First aid kit"""," ""Hair dryer"""," ""Bathtub"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""TV"""," ""Elevator"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Tressame conditioner"""," ""Microwave"""," ""Kitchen"""," ""Shared pool"""," ""Single level home"""," ""Stainless steel stove"""," ""Hangers"""," ""Dryer"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Gym"""," ""Hot water"""," ""Smoke alarm"""," ""Stainless steel oven"""," ""Clothing storage: closet and dresser"""," ""Private patio or balcony"""," ""Freezer"""," ""Indoor fireplace""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37183033,"""Coffee maker"""," ""Essentials"""," ""Outdoor dining area"""," ""Extra pillows and blankets"""," ""Ceiling fan"""," ""Mini fridge"""," ""Pack \u2019n Play/travel crib"""," ""Shampoo"""," ""Baking sheet"""," ""Dedicated workspace"""," ""Backyard"""," ""Wifi"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Portable fans"""," ""TV"""," ""Outdoor furniture"""," ""Pocket wifi"""," ""Iron"""," ""Olay body soap"""," ""Wine glasses"""," ""Refrigerator"""," ""Portable air conditioning"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hot water kettle"""," ""Dining table"""," ""Hangers"""," ""Dryer"""," ""Pantene conditioner"""," ""Stove"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Private entrance"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Patio or balcony"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37285625,"""Free parking on premises"""," ""Coffee maker"""," ""Essentials"""," ""Shampoo"""," ""Dedicated workspace"""," ""Wifi"""," ""Hair dryer"""," ""Cooking basics"""," ""TV"""," ""Iron"""," ""Lockbox"""," ""Refrigerator"""," ""Long term stays allowed"""," ""Carbon monoxide alarm"""," ""Microwave"""," ""Kitchen"""," ""Hangers"""," ""Dryer"""," ""Stove"""," ""Oven"""," ""Fire extinguisher"""," ""Washer"""," ""Free street parking"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37300439,"""Pantene or Similar shampoo"""," ""Coffee maker"""," ""Shared sauna"""," ""Essentials"""," ""Extra pillows and blankets"""," ""Pantene or Similar conditioner"""," ""Board games"""," ""HDTV with Amazon Prime Video", HBO Max, Netflix, premium cable, Roku," standard cable"""," ""Pack \u2019n Play/travel crib"""," ""Wifi \u2013 250 Mbps"""," ""Baking sheet"""," ""EV charger"""," ""Dedicated workspace"""," ""Babysitter recommendations"""," ""Ethernet connection"""," ""Shared indoor heated lap pool"""," ""Room-darkening shades"""," ""Bed linens"""," ""First aid kit"""," ""Bathtub"""," ""Hair dryer"""," ""Pour-over coffee"""," ""Window guards"""," ""Cooking basics"""," ""Luggage dropoff allowed"""," ""Dishwasher"""," ""Shared gym in building"""," ""Portable fans"""," ""Elevator"""," ""Iron"""," ""Lockbox"""," ""Safe"""," ""Free washer \u2013 In unit"""," ""Wine glasses"""," ""Refrigerator"""," ""BBQ grill"""," ""Carbon monoxide alarm"""," ""Cable TV"""," ""Game console: Xbox 360"""," ""Barbecue utensils"""," ""Paid street parking off premises"""," ""Kirkland / Dove or Similar body soap"""," ""Microwave"""," ""Children\u2019s dinnerware"""," ""Kitchen"""," ""Single level home"""," ""Drying rack for clothing"""," ""Security cameras on property"""," ""Hot water kettle"""," ""Shower gel"""," ""Hangers"""," ""Stove"""," ""Shared hot tub"""," ""Toaster"""," ""Oven"""," ""Fire extinguisher"""," ""Cleaning products"""," ""Free dryer \u2013 In unit"""," ""Crib"""," ""Private entrance"""," ""Dishes and silverware"""," ""Heating"""," ""Hot water"""," ""Smoke alarm"""," ""Paid parking garage on premises \u2013 100 spaces"""," ""Clothing storage: closet and dresser"""," ""Rice maker"""," ""Freezer""",,,,,,,,,,,,,,,,,,,,,
